  Time                  I(Rs)                 V(R40:2)              V(C2:+)              
  8.228187527180e-005  -6.555128830063e-001  2.622051532025e+000  2.471338641442e-001  
  8.328189815998e-005  -6.630332965844e-001  2.652133186338e+000  2.498600473199e-001  
  8.428192104816e-005  -6.705255185384e-001  2.682102074153e+000  2.525763659973e-001  
  8.528194393635e-005  -6.779908217283e-001  2.711963286913e+000  2.552827129357e-001  
  8.628196682453e-005  -6.854161998752e-001  2.741664799501e+000  2.579789812884e-001  
  8.728198971272e-005  -6.928248693848e-001  2.771299477539e+000  2.606650646065e-001  
  8.828201260090e-005  -7.002022257270e-001  2.800808902908e+000  2.633408568430e-001  
  8.928203548908e-005  -7.075603861629e-001  2.830241544652e+000  2.660062523576e-001  
  9.028205837727e-005  -7.148806732187e-001  2.859522692875e+000  2.686611459200e-001  
  9.128208126545e-005  -7.221739950734e-001  2.888695980294e+000  2.713054327149e-001  
  9.228210415363e-005  -7.294365483316e-001  2.917746193326e+000  2.739390083455e-001  
  9.328212704182e-005  -7.366635573226e-001  2.946654229290e+000  2.765617688382e-001  
  9.428214993000e-005  -7.438623960941e-001  2.975449584376e+000  2.791736106459e-001  
  9.528217281818e-005  -7.510436721988e-001  3.004174688795e+000  2.817744306530e-001  
  9.628219570637e-005  -7.582055446641e-001  3.032822178657e+000  2.843641261788e-001  
  9.728221859455e-005  -7.653135632181e-001  3.061254252872e+000  2.869425949819e-001  
  9.828224148273e-005  -7.723839443703e-001  3.089535777481e+000  2.895097352641e-001  
  9.928226437092e-005  -7.794338728724e-001  3.117735491490e+000  2.920654456746e-001  
  1.002822872591e-004  -7.864618258725e-001  3.145847303490e+000  2.946096253134e-001  
  1.012823101473e-004  -7.934512047301e-001  3.173804818921e+000  2.971421737364e-001  
  1.022823330355e-004  -8.003970618105e-001  3.201588247242e+000  2.996629909581e-001  
  1.032823559237e-004  -8.073065819750e-001  3.229226327900e+000  3.021719774565e-001  
  1.042823788118e-004  -8.141990448681e-001  3.256796179472e+000  3.046690341765e-001  
  1.052824017000e-004  -8.210516068405e-001  3.284206427362e+000  3.071540625341e-001  
  1.062824245882e-004  -8.278929073917e-001  3.311571629567e+000  3.096269644202e-001  
  1.072824474764e-004  -8.346679299831e-001  3.338671719932e+000  3.120876422044e-001  
  1.082824703646e-004  -8.414129785913e-001  3.365651914365e+000  3.145359987388e-001  
  1.092824932528e-004  -8.481166897402e-001  3.392466758961e+000  3.169719373622e-001  
  1.102825161409e-004  -8.547892702388e-001  3.419157080955e+000  3.193953619033e-001  
  1.112825390291e-004  -8.614493736243e-001  3.445797494497e+000  3.218061766853e-001  
  1.122825619173e-004  -8.680739173396e-001  3.472295669359e+000  3.242042865289e-001  
  1.132825848055e-004  -8.746700838238e-001  3.498680335295e+000  3.265895967564e-001  
  1.142826076937e-004  -8.812074238267e-001  3.524829695307e+000  3.289620131957e-001  
  1.152826305819e-004  -8.877157206192e-001  3.550862882477e+000  3.313214421835e-001  
  1.162826534700e-004  -8.941617533690e-001  3.576647013476e+000  3.336677905693e-001  
  1.172826763582e-004  -9.005996368212e-001  3.602398547285e+000  3.360009657190e-001  
  1.182826992464e-004  -9.069933333695e-001  3.627973333478e+000  3.383208755188e-001  
  1.192827221346e-004  -9.133686601873e-001  3.653474640749e+000  3.406274283782e-001  
  1.202827450228e-004  -9.196976403880e-001  3.678790561552e+000  3.429205332345e-001  
  1.212827679110e-004  -9.259807801767e-001  3.703923120707e+000  3.452000995556e-001  
  1.222827907991e-004  -9.322021627435e-001  3.728808650974e+000  3.474660373439e-001  
  1.232828136873e-004  -9.384196981638e-001  3.753678792655e+000  3.497182571402e-001  
  1.242828365755e-004  -9.445971245964e-001  3.778388498385e+000  3.519566700264e-001  
  1.252828594637e-004  -9.507322480210e-001  3.802928992084e+000  3.541811876299e-001  
  1.262828823519e-004  -9.568157086200e-001  3.827262834480e+000  3.563917221265e-001  
  1.272829052401e-004  -9.628791272555e-001  3.851516509022e+000  3.585881862441e-001  
  1.282829281282e-004  -9.688907684708e-001  3.875563073883e+000  3.607704932661e-001  
  1.292829510164e-004  -9.748745209476e-001  3.899498083791e+000  3.629385570347e-001  
  1.302829739046e-004  -9.808131212404e-001  3.923252484961e+000  3.650922919547e-001  
  1.312829967928e-004  -9.867180326798e-001  3.946872130719e+000  3.672316129963e-001  
  1.322830196810e-004  -9.925687041763e-001  3.970274816705e+000  3.693564356990e-001  
  1.332830425692e-004  -9.983856830100e-001  3.993542732040e+000  3.714666761746e-001  
  1.342830654573e-004  -1.004148338870e+000  4.016593355481e+000  3.735622511105e-001  
  1.352830883455e-004  -1.009882142511e+000  4.039528570043e+000  3.756430777733e-001  
  1.362831112337e-004  -1.015562286966e+000  4.062249147864e+000  3.777090740117e-001  
  1.372831341219e-004  -1.021219520889e+000  4.084878083556e+000  3.797601582601e-001  
  1.382831570101e-004  -1.026832485124e+000  4.107329940498e+000  3.817962495413e-001  
  1.392831798983e-004  -1.032407421419e+000  4.129629685677e+000  3.838172674704e-001  
  1.402832027864e-004  -1.037926911688e+000  4.151707646753e+000  3.858231322573e-001  
  1.412832256746e-004  -1.043419697940e+000  4.173678791760e+000  3.878137647103e-001  
  1.422832485628e-004  -1.048860147566e+000  4.195440590263e+000  3.897890862391e-001  
  1.432832714510e-004  -1.054267505132e+000  4.217070020527e+000  3.917490188578e-001  
  1.442832943392e-004  -1.059632123904e+000  4.238528495617e+000  3.936934851881e-001  
  1.452833172274e-004  -1.064942800925e+000  4.259771203699e+000  3.956224084621e-001  
  1.462833401155e-004  -1.070207641059e+000  4.280830564235e+000  3.975357125260e-001  
  1.472833630037e-004  -1.075432132151e+000  4.301728528604e+000  3.994333218422e-001  
  1.482833858919e-004  -1.080617285308e+000  4.322469141230e+000  4.013151614929e-001  
  1.492834087801e-004  -1.085751588334e+000  4.343006353335e+000  4.031811571829e-001  
  1.502834316683e-004  -1.090849053112e+000  4.363396212448e+000  4.050312352426e-001  
  1.512834545565e-004  -1.095894671899e+000  4.383578687598e+000  4.068653226307e-001  
  1.522834774446e-004  -1.100912661768e+000  4.403650647073e+000  4.086833469373e-001  
  1.532835003328e-004  -1.105862439795e+000  4.423449759180e+000  4.104852363865e-001  
  1.542835232210e-004  -1.110782822146e+000  4.443131288584e+000  4.122709198396e-001  
  1.552835461092e-004  -1.115657044333e+000  4.462628177332e+000  4.140403267977e-001  
  1.562835689974e-004  -1.120481977004e+000  4.481927908014e+000  4.157933874043e-001  
  1.572835918856e-004  -1.125271110490e+000  4.501084441961e+000  4.175300324486e-001  
  1.582836147737e-004  -1.130004660797e+000  4.520018643189e+000  4.192501933676e-001  
  1.592836376619e-004  -1.134685938570e+000  4.538743754280e+000  4.209538022491e-001  
  1.602836605501e-004  -1.139333792715e+000  4.557335170861e+000  4.226407918346e-001  
  1.612836834383e-004  -1.143935362420e+000  4.575741449680e+000  4.243110955215e-001  
  1.622837063265e-004  -1.148481621526e+000  4.593926486102e+000  4.259646473661e-001  
  1.632837292147e-004  -1.152991401641e+000  4.611965606565e+000  4.276013820859e-001  
  1.642837521029e-004  -1.157452973250e+000  4.629811893000e+000  4.292212350626e-001  
  1.652837749910e-004  -1.161855865333e+000  4.647423461331e+000  4.308241423443e-001  
  1.662837978792e-004  -1.166214396454e+000  4.664857585816e+000  4.324100406478e-001  
  1.672838207674e-004  -1.170545648717e+000  4.682182594868e+000  4.339788673620e-001  
  1.682838436556e-004  -1.174817131127e+000  4.699268524507e+000  4.355305605492e-001  
  1.692838665438e-004  -1.179030037005e+000  4.716120148021e+000  4.370650589486e-001  
  1.702838894320e-004  -1.183200369231e+000  4.732801476923e+000  4.385823019780e-001  
  1.712839123201e-004  -1.187339856520e+000  4.749359426078e+000  4.400822297365e-001  
  1.722839352083e-004  -1.191407804276e+000  4.765631217104e+000  4.415647830068e-001  
  1.732839580965e-004  -1.195444892341e+000  4.781779569364e+000  4.430299032575e-001  
  1.742839809847e-004  -1.199422901113e+000  4.797691604454e+000  4.444775326456e-001  
  1.752840038729e-004  -1.203359937696e+000  4.813439750783e+000  4.459076140185e-001  
  1.762840267611e-004  -1.207236316676e+000  4.828945266703e+000  4.473200909166e-001  
  1.772840496492e-004  -1.211079897445e+000  4.844319589781e+000  4.487149075749e-001  
  1.782840725374e-004  -1.214861569777e+000  4.859446279107e+000  4.500920089261e-001  
  1.792840954256e-004  -1.218598183930e+000  4.874392735721e+000  4.514513406021e-001  
  1.802841183138e-004  -1.222282711490e+000  4.889130845962e+000  4.527928489363e-001  
  1.812841412020e-004  -1.225937031481e+000  4.903748125926e+000  4.541164809659e-001  
  1.822841640902e-004  -1.229520072737e+000  4.918080290948e+000  4.554221844337e-001  
  1.832841869783e-004  -1.233065195767e+000  4.932260783066e+000  4.567099077904e-001  
  1.842842098665e-004  -1.236542357940e+000  4.946169431759e+000  4.579796001966e-001  
  1.852842327547e-004  -1.239994246787e+000  4.959976987148e+000  4.592312115247e-001  
  1.862842556429e-004  -1.243383178069e+000  4.973532712276e+000  4.604646923611e-001  
  1.872842785311e-004  -1.246725022675e+000  4.986900090702e+000  4.616799940076e-001  
  1.882843014193e-004  -1.250009465815e+000  5.000037863259e+000  4.628770684842e-001  
  1.892843243074e-004  -1.253262066827e+000  5.013048267307e+000  4.640558685302e-001  
  1.902843471956e-004  -1.256439769676e+000  5.025759078704e+000  4.652163476064e-001  
  1.912843700838e-004  -1.259579827232e+000  5.038319308930e+000  4.663584598971e-001  
  1.922843929720e-004  -1.262659809684e+000  5.050639238736e+000  4.674821603115e-001  
  1.932844158602e-004  -1.265702421642e+000  5.062809686567e+000  4.685874044859e-001  
  1.942844387484e-004  -1.268680890802e+000  5.074723563206e+000  4.696741487850e-001  
  1.952844616365e-004  -1.271624920798e+000  5.086499683194e+000  4.707423503042e-001  
  1.962844845247e-004  -1.274492225063e+000  5.097968900254e+000  4.717919668707e-001  
  1.972845074129e-004  -1.277330975403e+000  5.109323901612e+000  4.728229570456e-001  
  1.982845303011e-004  -1.280107821738e+000  5.120431286953e+000  4.738352801253e-001  
  1.992845531893e-004  -1.282838328024e+000  5.131353312096e+000  4.748288961431e-001  
  2.002845760775e-004  -1.285504014113e+000  5.142016056452e+000  4.758037658710e-001  
  2.012845989656e-004  -1.288137101848e+000  5.152548407391e+000  4.767598508211e-001  
  2.022846218538e-004  -1.290704824403e+000  5.162819297611e+000  4.776971132471e-001  
  2.032846447420e-004  -1.293224673216e+000  5.172898692865e+000  4.786155161457e-001  
  2.042846676302e-004  -1.295687634732e+000  5.182750538929e+000  4.795150232582e-001  
  2.052846905184e-004  -1.298106696943e+000  5.192426787772e+000  4.803955990722e-001  
  2.062847134066e-004  -1.300488644090e+000  5.201954576358e+000  4.812572088223e-001  
  2.072847362947e-004  -1.302798578313e+000  5.211194313252e+000  4.820998184921e-001  
  2.082847591829e-004  -1.305034291703e+000  5.220137166813e+000  4.829233948153e-001  
  2.092847820711e-004  -1.307236683551e+000  5.228946734203e+000  4.837279052771e-001  
  2.102848049593e-004  -1.309392929085e+000  5.237571716340e+000  4.845133181152e-001  
  2.112848278475e-004  -1.311499653661e+000  5.245998614643e+000  4.852796023216e-001  
  2.122848507357e-004  -1.313540475742e+000  5.254161902970e+000  4.860267276432e-001  
  2.132848736238e-004  -1.315534350037e+000  5.262137400148e+000  4.867546645834e-001  
  2.142848965120e-004  -1.317474321874e+000  5.269897287496e+000  4.874633844033e-001  
  2.152849194002e-004  -1.319368013948e+000  5.277472055793e+000  4.881528591225e-001  
  2.162849422884e-004  -1.321197632942e+000  5.284790531767e+000  4.888230615206e-001  
  2.172849651766e-004  -1.322983050326e+000  5.291932201305e+000  4.894739651377e-001  
  2.182849880648e-004  -1.324697713390e+000  5.298790853559e+000  4.901055442762e-001  
  2.192850109529e-004  -1.326378663059e+000  5.305514652234e+000  4.907177740014e-001  
  2.202850338411e-004  -1.327995711364e+000  5.311982845456e+000  4.913106301422e-001  
  2.212850567293e-004  -1.329565104144e+000  5.318260416578e+000  4.918840892928e-001  
  2.222850796175e-004  -1.331075482391e+000  5.324301929564e+000  4.924381288128e-001  
  2.232851025057e-004  -1.332547272700e+000  5.330189090801e+000  4.929727268287e-001  
  2.242851253939e-004  -1.333961998092e+000  5.335847992369e+000  4.934878622346e-001  
  2.252851482821e-004  -1.335293045956e+000  5.341172183825e+000  4.939835146929e-001  
  2.262851711702e-004  -1.336575907751e+000  5.346303631004e+000  4.944596646351e-001  
  2.272851940584e-004  -1.337843175085e+000  5.351372700341e+000  4.949162932628e-001  
  2.282852169466e-004  -1.339033970086e+000  5.356135880346e+000  4.953533825483e-001  
  2.292852398348e-004  -1.340173973825e+000  5.360695895301e+000  4.957709152352e-001  
  2.302852627230e-004  -1.341244997657e+000  5.364979990626e+000  4.961688748394e-001  
  2.312852856112e-004  -1.342279035556e+000  5.369116142223e+000  4.965472456492e-001  
  2.322853084993e-004  -1.343256163415e+000  5.373024653659e+000  4.969060127267e-001  
  2.332853313875e-004  -1.344178686987e+000  5.376714747946e+000  4.972451619077e-001  
  2.342853542757e-004  -1.345054065100e+000  5.380216260399e+000  4.975646798024e-001  
  2.352853771639e-004  -1.345857563373e+000  5.383430253494e+000  4.978645537964e-001  
  2.362854000521e-004  -1.346590812398e+000  5.386363249592e+000  4.981447720505e-001  
  2.372854229403e-004  -1.347296241696e+000  5.389184966785e+000  4.984053235017e-001  
  2.382854458284e-004  -1.347954448012e+000  5.391817792050e+000  4.986461978635e-001  
  2.392854687166e-004  -1.348563508724e+000  5.394254034894e+000  4.988673856261e-001  
  2.402854916048e-004  -1.349110977680e+000  5.396443910720e+000  4.990688780569e-001  
  2.412855144930e-004  -1.349579068656e+000  5.398316274625e+000  4.992506672010e-001  
  2.422855373812e-004  -1.349989839244e+000  5.399959356975e+000  4.994127458815e-001  
  2.432855602694e-004  -1.350384523058e+000  5.401538092232e+000  4.995551076993e-001  
  2.442855831575e-004  -1.350706968269e+000  5.402827873076e+000  4.996777470340e-001  
  2.452856060457e-004  -1.350979186444e+000  5.403916745777e+000  4.997806590439e-001  
  2.462856289339e-004  -1.351184440475e+000  5.404737761901e+000  4.998638396659e-001  
  2.472856518221e-004  -1.351353502861e+000  5.405414011443e+000  4.999272856161e-001  
  2.482856747103e-004  -1.351473017531e+000  5.405892070123e+000  4.999709943895e-001  
  2.492856975985e-004  -1.351526664426e+000  5.406106657705e+000  4.999949642607e-001  
  2.502857204866e-004  -1.351506129017e+000  5.406024516068e+000  4.999991942833e-001  
  2.512857433748e-004  -1.351438544773e+000  5.405754179093e+000  4.999836842901e-001  
  2.522857662630e-004  -1.351325564622e+000  5.405302258487e+000  4.999484348937e-001  
  2.532857891512e-004  -1.351160623280e+000  5.404642493121e+000  4.998934474856e-001  
  2.542858120394e-004  -1.350932149924e+000  5.403728599696e+000  4.998187242368e-001  
  2.552858349276e-004  -1.350655408159e+000  5.402621632636e+000  4.997242680973e-001  
  2.562858578157e-004  -1.350325221067e+000  5.401300884267e+000  4.996100827962e-001  
  2.572858807039e-004  -1.349928714246e+000  5.399714856985e+000  4.994761728417e-001  
  2.582859035921e-004  -1.349510286808e+000  5.398041147233e+000  4.993225435204e-001  
  2.592859264803e-004  -1.349034074988e+000  5.396136299954e+000  4.991492008978e-001  
  2.602859493685e-004  -1.348506289665e+000  5.394025158660e+000  4.989561518173e-001  
  2.612859722567e-004  -1.347887888459e+000  5.391551553835e+000  4.987434039006e-001  
  2.622859951448e-004  -1.347182420250e+000  5.388729681000e+000  4.985109655470e-001  
  2.632860180330e-004  -1.346509301364e+000  5.386037205457e+000  4.982588459331e-001  
  2.642860409212e-004  -1.345742046269e+000  5.382968185075e+000  4.979870550127e-001  
  2.652860638094e-004  -1.344909852020e+000  5.379639408080e+000  4.976956035161e-001  
  2.662860866976e-004  -1.344022571399e+000  5.376090285595e+000  4.973845029498e-001  
  2.672861095858e-004  -1.343109590722e+000  5.372438362889e+000  4.970537655962e-001  
  2.682861324739e-004  -1.342133364059e+000  5.368533456237e+000  4.967034045127e-001  
  2.692861553621e-004  -1.341081655935e+000  5.364326623741e+000  4.963334335316e-001  
  2.702861782503e-004  -1.339990810831e+000  5.359963243325e+000  4.959438672595e-001  
  2.712862011385e-004  -1.338848396503e+000  5.355393586014e+000  4.955347210765e-001  
  2.722862240267e-004  -1.337656248469e+000  5.350624993877e+000  4.951060111356e-001  
  2.732862469149e-004  -1.336395398389e+000  5.345581593555e+000  4.946577543624e-001  
  2.742862698030e-004  -1.335092990710e+000  5.340371962838e+000  4.941899684541e-001  
  2.752862926912e-004  -1.333724581649e+000  5.334898326597e+000  4.937026718790e-001  
  2.762863155794e-004  -1.332315973083e+000  5.329263892332e+000  4.931958838755e-001  
  2.772863384676e-004  -1.330837798555e+000  5.323351194220e+000  4.926696244517e-001  
  2.782863613558e-004  -1.329324753286e+000  5.317299013143e+000  4.921239143844e-001  
  2.792863842440e-004  -1.327750877157e+000  5.311003508628e+000  4.915587752182e-001  
  2.802864071321e-004  -1.326123567432e+000  5.304494269730e+000  4.909742292649e-001  
  2.812864300203e-004  -1.324429821385e+000  5.297719285540e+000  4.903702996025e-001  
  2.822864529085e-004  -1.322696685528e+000  5.290786742114e+000  4.897470100740e-001  
  2.832864757967e-004  -1.320909397861e+000  5.283637591445e+000  4.891043852872e-001  
  2.842864986849e-004  -1.319073137504e+000  5.276292550017e+000  4.884424506128e-001  
  2.852865215731e-004  -1.317165400853e+000  5.268661603413e+000  4.877612321840e-001  
  2.862865444613e-004  -1.315219754661e+000  5.260879018643e+000  4.870607568956e-001  
  2.872865673494e-004  -1.313219392169e+000  5.252877568678e+000  4.863410524022e-001  
  2.882865902376e-004  -1.311167201953e+000  5.244668807811e+000  4.856021471179e-001  
  2.892866131258e-004  -1.309049268998e+000  5.236197075992e+000  4.848440702148e-001  
  2.902866360140e-004  -1.306900872466e+000  5.227603489864e+000  4.840668516217e-001  
  2.912866589022e-004  -1.304705665507e+000  5.218822662027e+000  4.832705220234e-001  
  2.922866817904e-004  -1.302427828385e+000  5.209711313539e+000  4.824551128590e-001  
  2.932867046785e-004  -1.300083295239e+000  5.200333180957e+000  4.816206563210e-001  
  2.942867275667e-004  -1.297725530071e+000  5.190902120286e+000  4.807671853538e-001  
  2.952867504549e-004  -1.295319822502e+000  5.181279290007e+000  4.798947336524e-001  
  2.962867733431e-004  -1.292838569993e+000  5.171354279971e+000  4.790033356614e-001  
  2.972867962313e-004  -1.290295273505e+000  5.161181094022e+000  4.780930265733e-001  
  2.982868191195e-004  -1.287718110084e+000  5.150872440337e+000  4.771638423270e-001  
  2.992868420076e-004  -1.285093669965e+000  5.140374679861e+000  4.762158196070e-001  
  3.002868648958e-004  -1.282410412207e+000  5.129641648830e+000  4.752489958413e-001  
  3.012868877840e-004  -1.279662434519e+000  5.118649738078e+000  4.742634092001e-001  
  3.022869106722e-004  -1.276892623217e+000  5.107570492867e+000  4.732590985944e-001  
  3.032869335604e-004  -1.274054696617e+000  5.096218786466e+000  4.722361036747e-001  
  3.042869564486e-004  -1.271160058865e+000  5.084640235458e+000  4.711944648287e-001  
  3.052869793367e-004  -1.268210478273e+000  5.072841913094e+000  4.701342231806e-001  
  3.062870022249e-004  -1.265222665587e+000  5.060890662348e+000  4.690554205887e-001  
  3.072870251131e-004  -1.262177348503e+000  5.048709394014e+000  4.679580996443e-001  
  3.082870480013e-004  -1.259084082415e+000  5.036336329660e+000  4.668423036697e-001  
  3.092870708895e-004  -1.255935850570e+000  5.023743402279e+000  4.657080767166e-001  
  3.102870937777e-004  -1.252739902005e+000  5.010959608022e+000  4.645554635644e-001  
  3.112871166658e-004  -1.249491595622e+000  4.997966382486e+000  4.633845097185e-001  
  3.122871395540e-004  -1.246191661282e+000  4.984766645127e+000  4.621952614081e-001  
  3.132871624422e-004  -1.242839832235e+000  4.971359328941e+000  4.609877655850e-001  
  3.142871853304e-004  -1.239445889610e+000  4.957783558440e+000  4.597620699211e-001  
  3.152872082186e-004  -1.236000108150e+000  4.944000432599e+000  4.585182228071e-001  
  3.162872311068e-004  -1.232509720844e+000  4.930038883376e+000  4.572562733501e-001  
  3.172872539949e-004  -1.228951252955e+000  4.915805011821e+000  4.559762713720e-001  
  3.182872768831e-004  -1.225354837771e+000  4.901419351083e+000  4.546782674074e-001  
  3.192872997713e-004  -1.221702627770e+000  4.886810511080e+000  4.533623127017e-001  
  3.202873226595e-004  -1.218009566279e+000  4.872038265117e+000  4.520284592089e-001  
  3.212873455477e-004  -1.214257535325e+000  4.857030141301e+000  4.506767595896e-001  
  3.222873684359e-004  -1.210475408960e+000  4.841901635841e+000  4.493072672091e-001  
  3.232873913240e-004  -1.206631009336e+000  4.826524037345e+000  4.479200361349e-001  
  3.242874142122e-004  -1.202737473155e+000  4.810949892621e+000  4.465151211353e-001  
  3.252874371004e-004  -1.198785739009e+000  4.795142956037e+000  4.450925776763e-001  
  3.262874599886e-004  -1.194803356977e+000  4.779213427907e+000  4.436524619201e-001  
  3.272874828768e-004  -1.190764408828e+000  4.763057635311e+000  4.421948307226e-001  
  3.282875057650e-004  -1.186683112636e+000  4.746732450543e+000  4.407197416311e-001  
  3.292875286531e-004  -1.182534853761e+000  4.730139415044e+000  4.392272528825e-001  
  3.302875515413e-004  -1.178358531979e+000  4.713434127915e+000  4.377174234002e-001  
  3.312875744295e-004  -1.174128773025e+000  4.696515092098e+000  4.361903127925e-001  
  3.322875973177e-004  -1.169858466716e+000  4.679433866862e+000  4.346459813499e-001  
  3.332876202059e-004  -1.165521426266e+000  4.662085705063e+000  4.330844900427e-001  
  3.342876430941e-004  -1.161154144776e+000  4.644616579102e+000  4.315059005186e-001  
  3.352876659822e-004  -1.156732055011e+000  4.626928220043e+000  4.299102751007e-001  
  3.362876888704e-004  -1.152282446333e+000  4.609129785333e+000  4.282976767843e-001  
  3.372877117586e-004  -1.147761457804e+000  4.591045831215e+000  4.266681692350e-001  
  3.382877346468e-004  -1.143197410441e+000  4.572789641765e+000  4.250218167859e-001  
  3.392877575350e-004  -1.138586594707e+000  4.554346378827e+000  4.233586844351e-001  
  3.402877804232e-004  -1.133950146722e+000  4.535800586888e+000  4.216788378432e-001  
  3.412878033113e-004  -1.129251797060e+000  4.517007188242e+000  4.199823433309e-001  
  3.422878261995e-004  -1.124501798468e+000  4.498007193871e+000  4.182692678757e-001  
  3.432878490877e-004  -1.119702866523e+000  4.478811466094e+000  4.165396791101e-001  
  3.442878719759e-004  -1.114878846102e+000  4.459515384408e+000  4.147936453185e-001  
  3.452878948641e-004  -1.109997628425e+000  4.439990513700e+000  4.130312354344e-001  
  3.462879177523e-004  -1.105073705527e+000  4.420294822106e+000  4.112525190379e-001  
  3.472879406405e-004  -1.100109158890e+000  4.400436635559e+000  4.094575663530e-001  
  3.482879635286e-004  -1.095093702669e+000  4.380374810677e+000  4.076464482444e-001  
  3.492879864168e-004  -1.090029185776e+000  4.360116743103e+000  4.058192362154e-001  
  3.502880093050e-004  -1.084926854411e+000  4.339707417644e+000  4.039760024044e-001  
  3.512880321932e-004  -1.079792470911e+000  4.319169883644e+000  4.021168195825e-001  
  3.522880550814e-004  -1.074605967937e+000  4.298423871748e+000  4.002417611504e-001  
  3.532880779696e-004  -1.069350787606e+000  4.277403150422e+000  3.983509011356e-001  
  3.542881008577e-004  -1.064063619214e+000  4.256254476855e+000  3.964443141893e-001  
  3.552881237459e-004  -1.058756419985e+000  4.235025679938e+000  3.945220755840e-001  
  3.562881466341e-004  -1.053397103294e+000  4.213588413175e+000  3.925842612096e-001  
  3.572881695223e-004  -1.047990266447e+000  4.191961065790e+000  3.906309475714e-001  
  3.582881924105e-004  -1.042532066855e+000  4.170128267421e+000  3.886622117863e-001  
  3.592882152987e-004  -1.037050099725e+000  4.148200398898e+000  3.866781315801e-001  
  3.602882381868e-004  -1.031525198538e+000  4.126100794153e+000  3.846787852846e-001  
  3.612882610750e-004  -1.025958474540e+000  4.103833898160e+000  3.826642518342e-001  
  3.622882839632e-004  -1.020328670022e+000  4.081314680087e+000  3.806346107628e-001  
  3.632883068514e-004  -1.014655718397e+000  4.058622873587e+000  3.785899422008e-001  
  3.642883297396e-004  -1.008967475209e+000  4.035869900834e+000  3.765303268720e-001  
  3.652883526278e-004  -1.003233709707e+000  4.012934838829e+000  3.744558460901e-001  
  3.662883755159e-004  -9.974441441880e-001  3.989776576752e+000  3.723665817559e-001  
  3.672883984041e-004  -9.916287001860e-001  3.966514800744e+000  3.702626163537e-001  
  3.682884212923e-004  -9.857617517091e-001  3.943047006836e+000  3.681440329483e-001  
  3.692884441805e-004  -9.798656561432e-001  3.919462624573e+000  3.660109151815e-001  
  3.702884670687e-004  -9.739347797767e-001  3.895739119107e+000  3.638633472690e-001  
  3.712884899569e-004  -9.679440759719e-001  3.871776303887e+000  3.617014139971e-001  
  3.722885128450e-004  -9.618987259988e-001  3.847594903995e+000  3.595252007189e-001  
  3.732885357332e-004  -9.558497961001e-001  3.823399184400e+000  3.573347933518e-001  
  3.742885586214e-004  -9.497650010988e-001  3.799060004395e+000  3.551302783731e-001  
  3.752885815096e-004  -9.436210129736e-001  3.774484051894e+000  3.529117428173e-001  
  3.762886043978e-004  -9.374312668394e-001  3.749725067357e+000  3.506792742723e-001  
  3.772886272860e-004  -9.312073162966e-001  3.724829265186e+000  3.484329608764e-001  
  3.782886501741e-004  -9.249697808831e-001  3.699879123532e+000  3.461728913141e-001  
  3.792886730623e-004  -9.186798888291e-001  3.674719555316e+000  3.438991548132e-001  
  3.802886959505e-004  -9.123454750512e-001  3.649381900205e+000  3.416118411410e-001  
  3.812887188387e-004  -9.059920755417e-001  3.623968302167e+000  3.393110406009e-001  
  3.822887417269e-004  -8.995817447717e-001  3.598326979087e+000  3.369968440287e-001  
  3.832887646151e-004  -8.931411675062e-001  3.572564670025e+000  3.346693427891e-001  
  3.842887875032e-004  -8.866629116022e-001  3.546651646409e+000  3.323286287721e-001  
  3.852888103914e-004  -8.801610304331e-001  3.520644121732e+000  3.299747943893e-001  
  3.862888332796e-004  -8.736072673297e-001  3.494429069319e+000  3.276079325703e-001  
  3.872888561678e-004  -8.670210686445e-001  3.468084274578e+000  3.252281367590e-001  
  3.882888790560e-004  -8.604021233039e-001  3.441608493215e+000  3.228355009100e-001  
  3.892889019442e-004  -8.537576075481e-001  3.415030430193e+000  3.204301194848e-001  
  3.902889248323e-004  -8.470612491674e-001  3.388244996670e+000  3.180120874481e-001  
  3.912889477205e-004  -8.403360497064e-001  3.361344198825e+000  3.155815002640e-001  
  3.922889706087e-004  -8.335840073733e-001  3.334336029493e+000  3.131384538922e-001  
  3.932889934969e-004  -8.267865512984e-001  3.307146205194e+000  3.106830447847e-001  
  3.942890163851e-004  -8.199669200899e-001  3.279867680360e+000  3.082153698810e-001  
  3.952890392733e-004  -8.131029085843e-001  3.252411634337e+000  3.057355266052e-001  
  3.962890621614e-004  -8.062137984177e-001  3.224855193671e+000  3.032436128619e-001  
  3.972890850496e-004  -7.992791323740e-001  3.197116529496e+000  3.007397270319e-001  
  3.982891079378e-004  -7.923269557276e-001  3.169307822910e+000  2.982239679690e-001  
  3.992891308260e-004  -7.853299536218e-001  3.141319814487e+000  2.956964349955e-001  
  4.002891537142e-004  -7.783149714175e-001  3.113259885670e+000  2.931572278986e-001  
  4.012891766024e-004  -7.712637239703e-001  3.085054895881e+000  2.906064469266e-001  
  4.022891994905e-004  -7.641757305831e-001  3.056702922332e+000  2.880441927845e-001  
  4.032892223787e-004  -7.570603663204e-001  3.028241465282e+000  2.854705666304e-001  
  4.042892452669e-004  -7.499060647861e-001  2.999624259144e+000  2.828856700711e-001  
  4.052892681551e-004  -7.427333315576e-001  2.970933326230e+000  2.802896051588e-001  
